PPD_0,PPD_1,PPD_2,PPD_3,PPD_4,RRD_0,RRD_1,RRD_2,RRD_3,RRD_4,RPD_0,RPD_1,RPD_2,RPD_3,RPD_4,PRD_0,PRD_1,PRD_2,PRD_3,PRD_4,Hold_Time_0,Hold_Time_1,Hold_Time_2,Hold_Time_3,Hold_Time_4,PPD_Sum,RRD_Sum,RPD_Sum,PRD_Sum,Typing_Speed_Avg,Typing_Speed_Max,Typing_Speed_Min,HT_Sum,Hold_Time_Avg,Hold_Time_Std,Key_Type_1,Key_Type_2,Key_Type_3,Key_Type_4,Key_Type_5,Key_Section_1,Key_Section_2,Key_Section_3,Key_Section_4,Key_Section_5,label
3.641679,0.238438,0.239478,0.265533,0.252493,0.469659,0.211765,0.27931,0.267398,0.248745,0,0.122828,0.150541,0.136764,0.121859,0,0.327375,0.368247,0.396167,0.379379,0.11561,0.088937,0.128769,0.130634,0.126886,4.637621,1.476877,0.531992,1.471168,0.9275242,3.641679,0.238438,0.5908359999999999,0.11816719999999999,0.015522761370323256,8,8.0,8.0,8.0,8.0,7,7.0,7.0,7.0,7.0,1
0.277371,0.268452,0.317039,0.251698,0.288661,0.279248,0.283622,0.307447,0.256205,0.282429,0,0.139689,0.173106,0.117357,0.149813,0,0.412385,0.45138,0.390546,0.421277,0.128763,0.143933,0.134341,0.138848,0.132616,1.403221,1.408951,0.5799650000000001,1.675588,0.2806442,0.317039,0.251698,0.678501,0.1357002,0.0052377876780182716,8,8.0,8.0,8.0,8.0,7,7.0,7.0,7.0,7.0,1
0.292219,0.288232,0.285237,13.127251,0.791252,0.298203,0.289875,0.300606,13.11657,0.868558,0,0.149632,0.144994,12.971639,0.646321,0,0.428475,0.440849,13.272182,1.013489,0.1386,0.140243,0.155612,0.144931,0.222237,14.784191,14.873812,13.912586,15.154995000000001,2.9568382,13.127251,0.285237,0.8016230000000001,0.1603246,0.03151998000380076,8,8.0,8.0,7.0,7.0,7,7.0,7.0,8.0,8.0,1
0.603691,0.943342,0.241751,2.32273,0.408656,0.518609,0.964803,0.169866,2.39219,0.41632,0,0.806187,0.083135,2.235999,0.252465,0,1.101958,0.328482,2.478921,0.572511,0.137155,0.158616,0.086731,0.156191,0.163855,4.52017,4.461787999999999,3.377786,4.481872,0.9040339999999999,2.32273,0.241751,0.702548,0.14050959999999998,0.028362464234265684,7,7.0,7.0,7.0,7.0,8,8.0,8.0,8.0,8.0,1
2.935009,0.923232,2.502595,0.300001,0.598682,2.912118,0.919462,2.473338,0.27545,0.601973,0,0.782268,2.365401,0.192064,0.515296,0,1.060426,2.610532,0.383387,0.685359,0.140964,0.137194,0.107937,0.083386,0.086677,7.259519,7.182341,3.855029,4.739704000000001,1.4519038,2.935009,0.300001,0.556158,0.11123160000000001,0.024278476200948033,7,7.0,7.0,7.0,7.0,8,8.0,8.0,8.0,8.0,1
0.199942,2.379952,0.697021,7.55762,0.206024,0.223014,2.4558400000000002,0.758509,7.412407,0.186453,0,2.270203,0.511384,7.310495,0.104112,0,2.565589,0.944146,7.6595320000000005,0.288365,0.109749,0.185637,0.247125,0.101912,0.082341,11.040559,11.036223,10.196194,11.457632,2.2081117999999997,7.55762,0.199942,0.726764,0.1453528,0.06181523773439685,7,4.0,4.0,4.0,4.0,8,2.0,2.0,2.0,2.0,1
0.87063,0.352929,15.822495,0.273946,1.2329430000000001,0.957341,0.304758,15.868662,0.239304,1.926488,0,0.183877,15.701614,0.106898,1.100537,0,0.47381,15.989543,0.406352,2.058894,0.169052,0.120881,0.167048,0.132406,0.825951,18.552943,19.296553,17.092926,18.928599,3.7105886,15.822495,0.273946,1.415338,0.2830676,0.27209774036445067,7,0.0,4.0,4.0,8.0,8,7.0,4.0,4.0,7.0,1
12.62167,1.225078,0.247221,0.215795,0.234495,11.975115,1.165152,0.239988,0.206469,0.220974,0,1.045682,0.127751,0.103558,0.131584,0,1.344548,0.359458,0.318706,0.323885,0.179396,0.11947,0.112237,0.102911,0.08939,14.544259,13.807698,1.408575,2.346597,2.9088518,12.62167,0.215795,0.6034039999999999,0.12068079999999999,0.031032623037055698,8,0.0,0.0,0.0,0.0,7,7.0,7.0,7.0,7.0,1
0.211494,1.0029,1.881343,1.37528,7.047104,0.228421,1.426168,1.475822,1.387732,7.06511,0,0.896583,1.351758,1.2512159999999999,6.910588,0,1.5324849999999999,2.005407,1.511796,7.201626,0.106317,0.529585,0.124064,0.136516,0.154522,11.518121,11.583253,10.410145,12.251314,2.3036242000000002,7.047104,0.211494,1.0510039999999998,0.21020079999999997,0.1604663441016838,0,7.0,7.0,0.0,7.0,7,1.0,8.0,7.0,8.0,1
0.820021,2.800242,0.777007,0.387507,0.51079,0.84317,2.785231,0.763934,0.399064,0.502571,0,2.6225709999999998,0.614347,0.23792,0.349646,0,2.962902,0.926594,0.548651,0.663715,0.177671,0.16266,0.149587,0.161144,0.152925,5.295567,5.29397,3.8244839999999996,5.101862000000001,1.0591134,2.800242,0.387507,0.803987,0.1607974,0.009756593024206759,0,7.0,7.0,0.0,7.0,7,8.0,8.0,7.0,8.0,1
0.72204,0.505598,1.262782,1.044646,0.869278,0.762605,0.469225,1.47265,0.830615,0.851884,0,0.312108,1.105665,0.677661,0.716324,0,0.662715,1.629767,1.1976,1.004838,0.19349,0.157117,0.366985,0.152954,0.13556,4.404344,4.386979,2.8117579999999998,4.49492,0.8808688,1.262782,0.505598,1.006106,0.2012212,0.08499847655434772,7,0.0,7.0,7.0,0.0,8,7.0,1.0,8.0,7.0,1
3.034178,0.666586,0.335175,0.280296,0.912951,3.041915,0.644552,0.322813,0.301254,1.122828,0,0.523289,0.213912,0.171395,0.783092,0,0.787849,0.444076,0.410155,1.2526869999999999,0.143297,0.121263,0.108901,0.129859,0.339736,5.2291859999999994,5.433362,1.691688,2.894767,1.0458371999999998,3.034178,0.280296,0.843056,0.16861120000000002,0.08629414688007524,0,0.0,0.0,0.0,7.0,7,7.0,7.0,7.0,1.0,1
1.507885,0.682224,5.924881,7.62401,0.776086,1.331833,0.630492,9.122427,4.488494,0.783209,0,0.51854,5.8129290000000005,4.314512,0.602104,0,0.794176,9.234379,7.797992,0.957191,0.163684,0.111952,3.309498,0.173982,0.181105,16.515086,16.356455,11.248085,18.783738,3.3030172,7.62401,0.682224,3.940221,0.7880442000000001,1.2609602028410571,7,0.0,7.0,7.0,7.0,8,7.0,1.0,8.0,8.0,1
0.333711,0.305528,1.166056,0.50161,0.586657,0.324384,0.916481,0.574853,0.465979,0.613955,0,0.13375,0.383325,0.310082,0.43076,0,1.088259,1.3575840000000001,0.657507,0.769852,0.171778,0.782731,0.191528,0.155897,0.183195,2.893562,2.895652,1.257917,3.873202,0.5787124,1.166056,0.305528,1.485129,0.2970258,0.24314651045606225,7,7.0,7.0,7.0,7.0,8,8.0,8.0,8.0,8.0,1
0.465602,0.436565,0.277329,0.361052,0.703808,0.482043,0.33446,0.319237,0.355461,0.701635,0,0.236929,0.179798,0.221613,0.56996,0,0.534096,0.416768,0.4949,0.835483,0.199636,0.097531,0.139439,0.133848,0.131675,2.244356,2.192836,1.2083,2.281247,0.44887119999999997,0.703808,0.277329,0.702129,0.1404258,0.03306547861078076,7,7.0,7.0,7.0,7.0,8,8.0,8.0,8.0,8.0,1
1.341085,0.284873,0.242388,0.204713,0.581167,1.3305690000000001,0.259594,0.235019,0.200222,0.669847,0,0.163714,0.146508,0.116202,0.497147,0,0.380753,0.330899,0.288733,0.753867,0.121159,0.09588,0.088511,0.08402,0.1727,2.654226,2.6952510000000003,0.923571,1.754252,0.5308452000000001,1.341085,0.204713,0.5622699999999999,0.11245399999999998,0.03274695290252209,7,7.0,7.0,7.0,7.0,8,8.0,8.0,8.0,8.0,1
0.309845,0.248551,0.222825,0.254009,0.720759,0.264546,0.231315,0.247053,0.220998,0.748302,0,0.12115,0.11266,0.119616,0.619377,0,0.358716,0.357218,0.355391,0.849684,0.127401,0.110165,0.134393,0.101382,0.128925,1.755989,1.712214,0.972803,1.921009,0.3511978,0.720759,0.222825,0.602266,0.1204532,0.01252133437617573,7,7.0,7.0,7.0,7.0,8,8.0,8.0,8.0,8.0,1
225.421932,226.373357,1.912231,0.680121,1.221977,1.1363159999999999,0.305252,1.438583,0.662081,1.231241,0,0.313816,1.293163,0.534701,1.094597,0,226.992425,2.057651,0.807501,1.358621,226.687173,0.619068,0.14542,0.12738,0.136644,4.765754,4.773473,2.608645,231.216198,0.9531508000000001,226.373357,-225.421932,227.71568499999998,45.543136999999994,90.57221102870376,4,7.0,7.0,7.0,0.0,0,1.0,8.0,8.0,7.0,1
3.512126,0.336304,0.343108,0.562854,0.60647,3.537184,0.329548,0.322135,0.538085,0.617099,0,0.174602,0.188162,0.428881,0.497266,0,0.49125,0.477081,0.672058,0.726303,0.161702,0.154946,0.133973,0.109204,0.119833,5.360862,5.344051,1.288911,2.366692,1.0721724,3.512126,0.336304,0.679658,0.13593159999999999,0.02001512708528228,7,7.0,7.0,7.0,7.0,8,8.0,8.0,8.0,8.0,1
2070.925328,2080.701368,0.22192100000000003,8.899214,5.01204,9.821415,0.006458,0.008994,8.613999,5.6700289999999995,0,0.16520800000000002,0.393587,8.496633,4.894674,0,2080.873034,0.18066,9.01658,5.787395,2080.866576,0.171666,0.402581,0.117366,0.775355,23.465373000000195,24.120895,12.832512,2095.857669,4.693074600000038,2080.701368,-2070.925328,2082.333544,416.4667088,832.1999658629258,7,3.0,7.0,7.0,7.0,1,2.0,1.0,1.0,1.0,1
13.06893,4.658514,20.293061,2132.215922,2133.05748,12.653466,4.442001,20.257872,0.653209,0.254318,0,4.298623,20.149683,2132.324111,0.08016,0,4.8018920000000005,20.40125,0.761398,2133.231638,0.359891,0.143378,0.108189,2132.97732,0.174158,38.86206300000008,38.260866,-2107.7956449999997,2159.196178,7.772412600000007,2133.05748,-2132.215922,2133.7629359999996,426.75258719999994,853.1123708327721,7,0.0,4.0,4.0,4.0,1,7.0,2.0,5.0,2.0,1
0.201066,0.375735,0.864613,0.499584,0.172218,0.169905,0.377154,0.873101,0.432222,0.231073,0,0.232738,0.720197,0.34668,0.086676,0,0.520151,1.017517,0.585126,0.316615,0.142997,0.144416,0.152904,0.085542,0.144397,2.113216,2.083455,1.386291,2.439409,0.4226432,0.864613,0.172218,0.6702560000000001,0.1340512,0.02450739703354887,4,4.0,0.0,4.0,4.0,1,3.0,7.0,2.0,5.0,1
0.150393,0.224024,0.223292,0.189954,2.556165,0.159717,0.203809,0.216484,0.218481,2.491974,0,0.070303,0.089786,0.063256,2.40094,0,0.35753,0.34999,0.345179,2.647199,0.153721,0.133506,0.126698,0.155225,0.091034,3.3438280000000002,3.2904649999999998,2.624285,3.699898,0.6687656000000001,2.556165,0.150393,0.6601840000000001,0.1320368,0.023322899008485196,4,4.0,4.0,0.0,4.0,2,1.0,3.0,7.0,2.0,1
0.199568,0.181835,0.265562,0.284033,0.277985,0.216234,0.182909,0.277503,0.271133,0.312006,0,0.074135,0.156788,0.163318,0.17017,0,0.290609,0.386277,0.391848,0.419821,0.1077,0.108774,0.120715,0.107815,0.141836,1.208983,1.259785,0.564411,1.4885549999999999,0.24179659999999997,0.284033,0.181835,0.58684,0.117368,0.013179319420971627,4,0.0,7.0,4.0,7.0,2,9.0,1.0,2.0,1.0,1
0.962306,0.299916,2.036669,0.198597,0.155528,0.988124,0.246643,2.043911,0.178874,0.251935,0,0.132262,1.922288,0.076974,0.053628,0,0.414297,2.158292,0.300497,0.353835,0.167654,0.114381,0.121623,0.1019,0.198307,3.653016,3.709487,2.185152,3.226921,0.7306031999999999,2.036669,0.155528,0.703865,0.14077299999999998,0.036351395048883614,7,0.0,4.0,4.0,4.0,8,7.0,4.0,1.0,4.0,1
0.14897,2.335582,8.602621,0.172059,0.899014,0.126325,2.286279,8.547955,0.188559,0.952259,0,2.15992,8.476262,0.100366,0.810821,0,2.461941,8.674314,0.260252,1.040452,0.175662,0.126359,0.071693,0.088193,0.141438,12.158245999999998,12.101377,11.547369,12.436959,2.4316492,8.602621,0.14897,0.603345,0.120669,0.03725935228100457,4,7.0,4.0,4.0,7.0,5,8.0,2.0,2.0,8.0,1
0.567747,55.406087,3.169699,1.942797,6.586315,0.533836,55.515273,3.144255,1.874106,6.620635,0,55.29856,2.952986,1.751528,6.463737,0,55.6228,3.360968,2.065375,6.743213,0.107527,0.216713,0.191269,0.122578,0.156898,67.672645,67.68810500000001,66.466811,67.792356,13.534529000000001,55.406087,0.567747,0.7949849999999999,0.158997,0.04087182134918873,0,7.0,7.0,0.0,7.0,7,8.0,8.0,7.0,8.0,1
1.142761,1.359582,3.302377,0.242765,0.219389,1.15948,2.212511,2.407893,0.221704,0.270351,0,1.185965,2.275831,0.110703,0.108388,0,2.3861280000000002,3.4344390000000002,0.353766,0.381352,0.173617,1.026546,0.132062,0.111001,0.161963,6.266874,6.271939000000001,3.6808870000000002,6.555685,1.2533748,3.302377,0.219389,1.6051889999999998,0.32103779999999993,0.35344216355007785,7,8.0,0.0,0.0,0.0,8,7.0,7.0,7.0,7.0,1
0.277427,0.865315,0.062039999999999984,1.15805,0.270489,0.480179,0.694862,0.020698,1.127539,1.279421,0,0.5006,0.25630200000000003,0.88105,0.024,0,1.059577,0.21496,1.404539,1.52591,0.364715,0.194262,0.277,0.246489,1.2554210000000001,2.509241,3.602699,1.149348,4.204986,0.5018482,1.15805,-0.062039999999999984,2.3378870000000003,0.46757740000000003,0.39778872414315625,0,0.0,7.0,8.0,8.0,7,7.0,6.0,7.0,7.0,1
1.398358,0.23889,0.180688,0.922895,0.438927,0.257083,0.20623,0.248711,0.877633,0.508558,0,0.124744,0.099202,0.773386,0.33468,0,0.320376,0.330197,1.027142,0.612805,0.114146,0.081486,0.149509,0.104247,0.173878,3.179758,2.0982149999999997,1.332012,2.29052,0.6359516000000001,1.398358,0.180688,0.623266,0.12465319999999999,0.03295789172504819,8,8.0,8.0,0.0,8.0,7,7.0,7.0,7.0,7.0,1
0.280339,0.180607,0.95944,1.8249149999999998,0.800258,0.218461,0.229664,1.182151,1.555312,0.817604,0,0.068607,0.798383,1.441147,0.686093,0,0.341664,1.343208,1.9390800000000001,0.931769,0.112,0.161057,0.383768,0.114165,0.131511,4.045559,4.003192,2.99423,4.555721,0.8091117999999999,1.8249149999999998,0.180607,0.902501,0.1805002,0.10313914331503825,8,8.0,7.0,7.0,7.0,7,7.0,1.0,8.0,8.0,1
1.094651,52.308666,4.76479,0.208707,0.353588,1.120218,52.327703,4.706085,0.224988,0.420401,0,52.151588,4.588675,0.091297,0.219897,0,52.484781,4.8822,0.342398,0.554092,0.157078,0.176115,0.11741,0.133691,0.200504,58.730402000000005,58.799395,57.051457,58.263470999999996,11.7460804,52.308666,0.208707,0.784798,0.1569596,0.029558947021840944,0,4.0,8.0,8.0,4.0,7,3.0,7.0,7.0,4.0,1
1.2392509999999999,0.1011,2.200281,0.166796,0.298744,1.214647,0.078316,2.301288,0.099984,0.304385,0,0.07479999999999998,2.047165,0.08732700000000004,0.111433,0,0.254216,2.454404,0.354107,0.491696,0.1759,0.153116,0.254123,0.187311,0.192952,4.006171999999999,3.99862,1.996471,3.554423,0.8012343999999999,2.200281,0.1011,0.963402,0.1926804,0.03361850945297842,7,0.0,4.0,4.0,4.0,8,7.0,4.0,5.0,4.0,1
0.092988,1.358326,0.199559,0.609613,0.440482,0.061424,1.2908279999999999,0.200565,0.694763,0.370768,0,1.196938,0.105669,0.514717,0.260436,0,1.452216,0.294455,0.789659,0.550814,0.161388,0.09389,0.094896,0.180046,0.110332,2.700968,2.6183479999999997,2.07776,3.087144,0.5401936,1.358326,0.092988,0.640552,0.1281104,0.03576313425638195,4,7.0,7.0,7.0,0.0,5,8.0,8.0,8.0,7.0,1
11.285766,0.337557,0.096742,0.284174,0.224185,11.34825,0.325752,0.06683,0.302986,0.190682,0,0.164741,0.06426900000000002,0.153075,0.074274,0,0.498568,0.227841,0.434085,0.340593,0.172816,0.161011,0.131099,0.149911,0.116408,12.228424,12.2345,0.327821,1.501087,2.4456848000000004,11.285766,0.096742,0.7312449999999999,0.146249,0.02028368880652629,4,4.0,4.0,4.0,4.0,2,4.0,5.0,5.0,2.0,1
0.1915,0.232335,0.186058,0.146432,0.431228,0.170624,0.310959,0.154556,0.179909,0.38524,0,0.136803,0.011902,0.003778,0.255097,0,0.406491,0.328712,0.322563,0.561371,0.095532,0.174156,0.142654,0.176131,0.130143,1.187553,1.201288,0.40758000000000005,1.6191369999999998,0.23751060000000002,0.431228,0.146432,0.718616,0.1437232,0.029947880041164852,0,4.0,4.0,4.0,4.0,9,5.0,4.0,5.0,4.0,1
0.234932,0.60044,0.183605,0.253469,0.172646,0.232383,0.584624,0.173771,0.274892,0.155834,0,0.472846,0.071827,0.151525,0.049279,0,0.712218,0.285549,0.376836,0.279201,0.127594,0.111778,0.101944,0.123367,0.106555,1.445092,1.421504,0.745477,1.653804,0.2890184,0.60044,0.172646,0.571238,0.1142476,0.009776946774939508,0,4.0,4.0,4.0,4.0,9,3.0,1.0,2.0,5.0,1
0.201689,0.258455,0.211832,0.159054,0.185244,0.247468,0.245939,0.1509,0.164961,0.215374,0,0.106121,0.072014,0.080168,0.100451,0,0.398273,0.290718,0.243847,0.300167,0.152334,0.139818,0.078886,0.084793,0.114923,1.016274,1.024642,0.358754,1.233005,0.2032548,0.258455,0.159054,0.570754,0.1141508,0.029061468479070356,0,4.0,4.0,4.0,0.0,9,5.0,3.0,3.0,9.0,1
0.250282,0.10755,0.462577,0.256556,0.215717,0.238609,0.144157,0.501242,0.209664,0.163984,0,0.0043,0.32272,0.078034,0.084087,0,0.247407,0.641099,0.388186,0.295614,0.10325,0.139857,0.178522,0.13163,0.079897,1.292682,1.2576559999999999,0.489141,1.572306,0.2585364,0.462577,0.10755,0.633156,0.1266312,0.0335360429233981,4,4.0,4.0,4.0,4.0,2,5.0,4.0,5.0,2.0,1
0.152086,0.257794,0.087857,0.273303,0.18031,0.181201,0.233638,0.125036,0.27445,0.173799,0,0.148782,0.003001,0.151268,0.057128,0,0.34265,0.209892,0.396485,0.296981,0.109012,0.084856,0.122035,0.123182,0.116671,0.95135,0.988124,0.360179,1.246008,0.19027,0.273303,0.087857,0.555756,0.1111512,0.014068967004012767,0,4.0,4.0,4.0,4.0,9,3.0,5.0,3.0,2.0,1
0.182566,0.681366,0.248789,0.151262,0.454926,0.160865,0.712588,0.204606,0.173979,0.430785,0,0.586396,0.122597,0.069253,0.3502,0,0.807558,0.330798,0.255988,0.535511,0.09497,0.126192,0.082009,0.104726,0.080585,1.718909,1.682823,1.128446,1.9298549999999999,0.3437818,0.681366,0.151262,0.48848199999999997,0.09769639999999999,0.016779405717724332,0,4.0,4.0,4.0,4.0,9,5.0,5.0,5.0,5.0,1
0.281561,0.252844,0.157378,0.212147,0.201593,0.3081,0.223077,0.183296,0.179754,0.225145,0,0.14572,0.080021,0.108872,0.130711,0,0.330201,0.260653,0.283029,0.296027,0.107124,0.077357,0.103275,0.070882,0.094434,1.105523,1.119372,0.46532399999999996,1.16991,0.2211046,0.281561,0.157378,0.45307200000000003,0.09061440000000001,0.014230764513545997,0,4.0,4.0,4.0,4.0,9,4.0,2.0,3.0,2.0,1
0.171452,0.613572,0.280143,0.447236,0.300916,0.180794,0.599244,0.374141,0.395287,0.271767,0,0.509796,0.190695,0.26379,0.169419,0,0.70302,0.463589,0.578733,0.403264,0.103776,0.089448,0.183446,0.131497,0.102348,1.813319,1.8212329999999999,1.1337000000000002,2.148606,0.3626638,0.613572,0.171452,0.610515,0.122103,0.033596722649687126,0,4.0,4.0,4.0,0.0,9,3.0,2.0,2.0,9.0,1
0.304394,0.212945,0.178575,0.138806,0.190317,0.310459,0.190234,0.185913,0.136131,0.202228,0,0.104532,0.092873,0.045766,0.099952,0,0.298647,0.271615,0.229171,0.292593,0.108413,0.085702,0.09304,0.090365,0.102276,1.025037,1.024965,0.343123,1.092026,0.2050074,0.304394,0.138806,0.479796,0.0959592,0.008246527157537287,4,4.0,4.0,0.0,4.0,2,2.0,2.0,9.0,1.0,1
0.194004,0.145838,0.103747,0.181988,0.170983,0.172421,0.165083,0.113596,0.183586,0.173538,0,0.065145,0.003809,0.072201,0.059598,0,0.245776,0.213534,0.293373,0.284923,0.080693,0.099938,0.109787,0.111385,0.11394,0.79656,0.808224,0.200753,1.037606,0.159312,0.194004,0.103747,0.515743,0.1031486,0.012189527285338016,4,4.0,4.0,4.0,4.0,3,1.0,5.0,4.0,2.0,1
0.379422,0.570723,0.22115,0.148991,0.144588,0.38807,0.581397,0.252345,0.186943,0.108142,0,0.448135,0.087888,0.01546599999999998,0.05782100000000001,0,0.703985,0.385607,0.3514,0.310551,0.122588,0.133262,0.164457,0.202409,0.165963,1.464874,1.5168970000000002,0.46273600000000004,1.7515429999999999,0.2929748,0.570723,0.144588,0.788679,0.1577358,0.028081634136210808,4,0.0,4.0,4.0,4.0,3,9.0,5.0,4.0,5.0,1
0.369975,0.453434,0.827567,0.628564,0.237446,0.358175,0.41755,0.799109,0.674798,0.192822,0,0.299271,0.709288,0.538743,0.101391,0,0.571713,0.917388,0.764619,0.328877,0.154163,0.118279,0.089821,0.136055,0.091431,2.516986,2.442454,1.648693,2.582597,0.5033972,0.827567,0.237446,0.589749,0.1179498,0.025035089921148675,4,0.0,4.0,4.0,4.0,4,9.0,3.0,4.0,3.0,1
0.2603,0.904662,0.634924,0.252227,0.212716,0.293521,0.837203,0.701833,0.216951,0.19079,0,0.78001,0.577731,0.128125,0.12389,0,0.961855,0.759026,0.341053,0.279616,0.124652,0.057193,0.124102,0.088826,0.0669,2.2648289999999998,2.240298,1.609756,2.34155,0.45296580000000003,0.904662,0.212716,0.46167300000000006,0.09233460000000002,0.028098908331819585,4,5.0,2.0,2.0,2.0,4,3.0,0.0,0.0,0.0,1
0.183966,0.246639,0.26543,0.473231,0.820052,0.188556,0.284162,0.233165,0.501803,0.884729,0,0.175149,0.156417,0.396483,0.714732,0,0.355652,0.342178,0.578551,0.990049,0.07149,0.109013,0.076748,0.10532,0.169997,1.989318,2.092415,1.442781,2.26643,0.3978636,0.820052,0.183966,0.5325679999999999,0.10651359999999999,0.03507265960032117,2,2.0,2.0,2.0,8.0,0,0.0,0.0,0.0,7.0,1
0.63083,0.384915,0.15706,0.104277,0.238721,0.619597,0.310465,0.196673,0.09652,0.216426,0,0.226151,0.072746,0.019649999999999945,0.122551,0,0.469229,0.280987,0.220447,0.332596,0.158764,0.084314,0.123927,0.11617,0.093875,1.515803,1.439681,0.40179800000000004,1.303259,0.30316059999999995,0.63083,0.104277,0.57705,0.11540999999999998,0.026013087652180005,0,4.0,4.0,4.0,0.0,9,2.0,4.0,2.0,9.0,1
0.447668,0.224998,0.141803,0.216198,0.155059,0.459715,0.234856,0.114592,0.234589,0.137291,0,0.119076,0.026023,0.127629,0.048099,0,0.340778,0.230372,0.323158,0.244251,0.105922,0.11578,0.088569,0.10696,0.089192,1.185726,1.181043,0.320827,1.138559,0.2371452,0.447668,0.141803,0.5064230000000001,0.10128460000000002,0.010693453354272417,4,4.0,4.0,0.0,4.0,2,1.0,4.0,9.0,1.0,1
0.109757,0.401918,0.137494,0.166461,0.100275,0.105483,0.434254,0.109766,0.217085,0.055735,0,0.317,0.02024,0.076935,0.039874999999999994,0,0.519172,0.22702,0.306611,0.195885,0.084918,0.117254,0.089526,0.14015,0.09561,0.915905,0.922323,0.3743,1.248688,0.18318099999999998,0.401918,0.100275,0.527458,0.10549159999999999,0.020568802411419097,0,4.0,4.0,4.0,4.0,9,6.0,2.0,5.0,6.0,1
0.182805,0.171929,0.259245,0.240716,0.282115,0.224373,0.107828,0.30734,0.232587,0.310732,0,0.034751,0.186168,0.119544,0.169072,0,0.245006,0.380417,0.353759,0.423775,0.137178,0.073077,0.121172,0.113043,0.14166,1.13681,1.18286,0.509535,1.402957,0.227362,0.282115,0.171929,0.58613,0.11722600000000001,0.02440207067443253,4,4.0,0.0,4.0,4.0,5,2.0,9.0,5.0,5.0,1
0.190951,0.264536,0.403802,0.190111,0.169818,0.147739,0.301049,0.362554,0.230144,0.136219,0,0.166088,0.268841,0.096398,0.036072,0,0.399497,0.497515,0.323857,0.269965,0.098448,0.134961,0.093713,0.133746,0.100147,1.219218,1.177705,0.567399,1.490834,0.2438436,0.403802,0.169818,0.5610149999999999,0.11220299999999998,0.01821238410532789,4,0.0,4.0,4.0,4.0,2,9.0,2.0,3.0,2.0,1
0.163534,0.233265,0.365054,0.201191,0.346445,0.16861,0.228054,0.408578,0.181121,0.348313,0,0.128042,0.265042,0.057655,0.222979,0,0.333277,0.50859,0.324657,0.471779,0.105223,0.100012,0.143536,0.123466,0.125334,1.3094890000000001,1.334676,0.673718,1.638303,0.2618978,0.365054,0.163534,0.5975710000000001,0.11951420000000001,0.015563469232789971,4,0.0,4.0,4.0,4.0,4,9.0,5.0,4.0,3.0,1
0.220146,0.28186,0.248551,0.218175,0.15029,0.217549,0.300433,0.19919,0.25485,0.131296,0,0.159123,0.107241,0.126226,0.021666,0,0.42317,0.3405,0.346799,0.25992,0.122737,0.14131,0.091949,0.128624,0.10963,1.119022,1.103318,0.414256,1.370389,0.2238044,0.28186,0.15029,0.59425,0.11884999999999998,0.01687461789789623,4,4.0,4.0,4.0,4.0,2,3.0,2.0,2.0,3.0,1
0.270274,0.571664,0.420564,0.337381,0.149057,0.287456,0.54119,0.455214,0.378461,0.097983,0,0.444852,0.324226,0.206393,0.023011000000000004,0,0.668002,0.551552,0.509449,0.270051,0.126812,0.096338,0.130988,0.172068,0.120994,1.74894,1.7603039999999999,0.9524600000000001,1.999054,0.349788,0.571664,0.149057,0.6472,0.12944,0.024468454761181795,0,4.0,4.0,0.0,4.0,9,4.0,6.0,9.0,5.0,1
0.200182,0.166445,0.123535,0.279169,0.391417,0.154767,0.190534,0.143934,0.299988,0.357236,0,0.090866,0.023867,0.159102,0.250531,0,0.266113,0.243602,0.420055,0.498122,0.075579,0.099668,0.120067,0.140886,0.106705,1.1607480000000001,1.146459,0.524366,1.427892,0.23214959999999998,0.391417,0.123535,0.542905,0.108581,0.02166856788068838,4,4.0,4.0,0.0,4.0,2,2.0,6.0,9.0,4.0,1
0.21137,0.214602,0.213987,0.540428,0.118939,0.190608,0.240707,0.217175,0.572956,0.114777,0,0.128659,0.101939,0.425192,0.02882499999999999,0,0.32665,0.329223,0.688192,0.262541,0.085943,0.112048,0.115236,0.147764,0.143602,1.299326,1.336223,0.626965,1.606606,0.2598652,0.540428,0.118939,0.604593,0.12091860000000001,0.02266929297177131,4,4.0,0.0,4.0,4.0,2,2.0,9.0,3.0,4.0,1
0.579953,0.306458,0.304277,0.153201,0.308486,0.557857,0.285118,0.31948,0.182189,0.262222,0,0.184952,0.204111,0.037832,0.164129,0,0.406624,0.419646,0.297558,0.406579,0.121506,0.100166,0.115369,0.144357,0.098093,1.6523750000000001,1.6068660000000001,0.591024,1.530407,0.330475,0.579953,0.153201,0.5794910000000001,0.11589820000000002,0.016769961447779185,4,0.0,4.0,4.0,4.0,3,9.0,1.0,2.0,5.0,1
0.392075,0.408137,0.146809,0.178884,0.174037,0.394581,0.422489,0.133032,0.183845,0.171108,0,0.307538,0.031858,0.07771,0.067902,0,0.523088,0.247983,0.285019,0.277243,0.100599,0.114951,0.101174,0.106135,0.103206,1.299942,1.305055,0.485008,1.333333,0.2599884,0.408137,0.146809,0.526065,0.105213,0.005240406358289402,0,4.0,4.0,4.0,4.0,9,4.0,1.0,3.0,2.0,1
